compound_id,smiles,latent,cost,parent1_id,parent2_id
483.0,Cn1c(=O)c2c(nc3n2CC(=O)N3c2cccc(Cl)c2)n(C)c1=O,"[ 1.6210377e-03  2.9705030e-01  3.4788787e-02  8.7607634e-01
 -8.0243647e-03 -3.1192842e-01 -4.2022729e-01  1.4010965e+00
  4.6115714e-01  6.8692401e-02 -2.2958454e-01  5.8925307e-01
  8.0801129e-01 -1.2052730e+00 -8.3513212e-01 -4.6378016e-02
 -1.2180855e+00  2.8083923e-01 -6.7059582e-01 -1.1214211e+00
 -2.4226284e+00  2.8791478e+00 -2.6240396e-01 -1.0431126e+00
 -9.3935740e-01  1.0169545e+00 -1.3369608e+00  1.8199205e-02
  3.0412742e-01  4.1397393e-02 -7.2061676e-01  1.2075828e+00
  8.5733429e-02 -1.0429543e-01 -1.1861949e+00  8.1334418e-01
  2.9221570e-01 -2.4467777e-01  9.8078144e-01 -9.3328846e-01
 -9.1260374e-02 -2.1390371e+00 -1.3137861e+00  2.1906906e-01
  2.6518450e+00 -1.3182683e+00  1.8927712e+00 -9.9310821e-01
 -5.5009204e-01  1.4593852e-01  1.8270483e+00  6.8037021e-01
 -1.2580868e+00  1.2162153e+00 -2.1186013e+00 -1.0524449e+00
  6.4068770e-01 -1.7576742e-01  1.0716071e+00  6.5579027e-01
  8.4159064e-01  3.7929695e+00 -5.5112278e-01 -6.8031162e-01
  1.5723767e+00 -2.0483948e-02 -4.7795139e-03 -3.1669250e-01
  5.7455736e-01 -5.4675925e-01 -2.2940788e-02  1.3636309e-01
  7.3181868e-01 -1.1446323e-01  1.2308955e-03  4.5247253e-02
  8.9298820e-01  6.2907822e-02 -2.6068652e-01 -9.5548469e-01
  1.8607420e+00  2.1166323e-01 -1.5146035e-01 -9.8478019e-02
 -4.5773154e-01  2.6657596e-01  1.5768780e-01  2.9456839e-02
 -3.3571988e-02  8.9858752e-01  5.3527409e-01  5.7050484e-01
  1.4475530e-01 -3.2315940e-02  4.6951047e-01 -3.4846058e-01
 -3.4631848e-02  7.0408863e-01  7.8276843e-01  5.2967668e-01
 -1.5151348e+00 -5.5199798e-02  6.6584341e-02 -1.3570875e-02
 -5.0304569e-02 -6.2431681e-01  5.6592596e-01 -6.0679471e-01
 -3.1700104e-01 -1.7927293e-01  2.5599533e-01  1.8709193e-01
  4.6258673e-01  7.8829461e-01  3.0091517e-02  5.2495056e-01
  4.8807949e-01  1.3735771e+00  1.1527867e+00 -1.0338258e+00
  1.3265913e+00 -2.6306379e-01 -5.1160790e-02 -7.0138395e-01
  8.4016547e-03  2.1613055e-01 -6.1443287e-01  1.0914276e-01]",-2.5044980022632886,,
29.0,CN(C)c1ncnc2c1ncn2C1OC(CO)C(O)C1O,"[-0.38112244 -0.49598056  0.7993932  -0.1859926  -0.47350216  1.1990528
  1.045698    1.850221   -1.5478287   1.3506026   0.73971784 -1.130726
 -1.443208   -2.1404846   0.21490312  0.39944124  1.9496806   1.7240455
  0.96325856  0.65017754 -2.1356692   0.67262036 -1.3374912  -1.9394288
 -0.23320898 -0.0178431  -2.0101876   2.4556613   1.903255   -0.7398399
 -0.9609647  -2.6545007  -0.12316608  0.2137384  -3.6992984   0.41125488
  0.9431188   0.11614043  3.0564537  -0.6413957  -2.2209547  -1.8842926
 -3.2303152  -0.70597374 -0.32344988 -1.0798225  -0.83341     2.8453174
 -1.1715293  -1.9642544   0.39269686  0.12517138 -0.5416555  -1.7582107
 -1.000329    0.07027549  2.658277   -1.3034633   0.62559724 -0.49861172
  2.3392808   0.9046483  -0.29042643  1.3596863  -0.9863573   0.12858894
 -0.11370739 -0.46578026 -0.21395047  1.0246356   0.24230552 -0.52386844
  1.2764938   0.19483332 -0.97373646 -0.25180233  0.53581303  0.10603602
 -0.26150352  1.1803682   1.3078783   0.19769746 -0.15766814  0.29042533
  0.4279479   1.0776742   0.8918451   0.2767322  -0.08012789 -0.41947472
 -0.18645397 -0.07751922  0.01070152  0.05117528  0.42949334  0.48895591
  0.2855828  -0.16023456  0.11036214 -0.08125643  0.5932883  -0.4389546
 -0.0398764  -0.0483937  -0.14793056 -0.04102993 -0.32082635 -1.0786616
 -0.32119787  0.02937415 -0.26090258 -0.09655738 -0.8151332   0.18317963
 -0.14966327 -0.010809   -0.9550736  -0.53024846 -1.0391849   0.04423278
 -1.2484772  -0.43898764 -0.0037851  -0.03290142  0.01151925  1.2418594
  1.6356066   0.04683745]",-6.934854472039813,,
274.0,FC1(F)C2C3OC(C4C5C=CC(O5)C34)C2C1(F)F,"[ 3.2459512e-01 -2.7078283e-01 -1.6661289e-01  1.0292037e+00
 -1.4496410e-01 -6.4010084e-01 -5.2883679e-01  1.1436937e+00
  2.1908686e-01  1.1724777e+00  1.1410104e+00  5.8677232e-01
 -1.5686806e-01 -1.6660004e+00 -1.2470496e-01 -1.0125077e+00
 -1.6793499e+00  1.5527284e+00  2.5495154e-01  1.2363538e-02
 -2.2087455e+00  1.0290821e+00  2.0100051e-01  6.5737271e-01
 -1.2299349e+00 -9.2025495e-01  1.4873680e+00  3.6511424e-01
 -1.1459306e+00 -9.6775830e-02  1.5201601e+00 -5.0099844e-01
  1.2722493e+00  7.7037811e-02  3.8677812e-01  1.5153275e+00
 -6.7152703e-01  1.2450283e+00 -1.1947564e+00  7.5409806e-01
 -2.1412531e-01 -2.9809270e+00 -1.5935794e+00 -1.7552978e-01
 -2.4301544e-01 -8.4183609e-01 -3.3394461e+00  2.6677567e-01
 -6.1040699e-01 -1.4677930e-01  1.4624211e+00  1.6902242e+00
  3.7489915e-01 -7.7003199e-01  7.9394138e-01  6.2841791e-01
 -5.4961216e-01  3.2136769e+00  7.2341937e-01 -3.9752921e-01
  2.8157490e-01  7.8307277e-01 -1.0155692e+00  1.4802840e+00
  1.3689393e+00 -1.7259037e-01  4.3605676e-01  2.9621897e+00
  8.6275566e-01 -4.9952623e-01  5.0104660e-01 -6.2855840e-01
  8.4776330e-01 -8.9354509e-01  6.2852103e-01  1.0904198e+00
 -5.7814330e-02 -4.6000993e-01 -1.1783071e+00 -1.9335690e+00
  2.0611570e+00  7.7868462e-02 -6.7860329e-01 -9.0996996e-02
  2.7638383e+00  9.1181934e-01  3.1910222e+00  3.9559266e-01
 -5.7039487e-01 -1.8760031e+00 -1.2637888e+00  1.0203323e+00
  1.6122930e+00 -6.9826961e-01  7.2862577e-01  4.0427712e-01
  4.6637800e-01  1.9743524e-01  1.9843872e+00  5.0988305e-01
 -3.6410469e-01  7.6613867e-01 -1.7207265e-02 -1.3706535e-02
 -3.4517384e-01  1.7773662e+00 -7.4684620e-04  3.7188181e-01
 -1.4473574e+00  7.5955391e-01 -1.8516393e+00 -1.3750741e-01
 -1.6874788e+00  2.0965538e+00 -5.3271544e-01  5.9206581e-01
 -1.8959706e-01  5.3569877e-01 -2.1321976e+00 -5.4628456e-01
 -1.1443713e+00  2.2306117e-01 -2.2805506e-01  1.0362982e+00
 -5.9359945e-02 -1.7700803e-01  1.8368412e+00 -9.6614093e-02]",-8.782052573358381,,
109.0,CCNS(=O)(=O)c1ccc(C)c(-n2cnnn2)c1C,"[ 0.34926862 -1.4765038  -1.4618464  -0.875828   -0.2607998   1.1640407
  0.2859602   0.23037627 -0.02073398 -0.87234455 -0.24504809 -0.1988905
 -0.16460621  0.3014865  -0.15621126  1.0326595   1.495449   -0.2286802
 -1.5330827  -2.2404644  -0.6215201   1.668788   -1.5027244  -1.30686
  0.44490087 -1.4626641   0.06983805  0.14559096 -0.8301233  -0.25854123
 -0.26358998  0.71033645 -0.93336153 -0.19185692  1.2020099   2.3042793
 -1.220464    1.5663202   0.31594235  1.2887137   1.3284943  -0.15129375
  0.4231527  -1.2924376   1.4570397   0.5868963  -0.3538373  -0.4751481
  0.2645887   0.28363243  0.07741043  1.3502535  -0.5038877  -0.4344031
 -0.27793688  1.0838968  -1.5390722  -2.8132987   1.2881502   0.54940784
  0.3230365   1.0617993   0.14369431  1.5607865   0.6789166  -0.16470423
 -0.2606777  -0.90442526 -0.15752374  1.7319359   0.22399782 -0.06607388
  0.13911693  0.5124064   0.57401776  0.28324685 -0.61529696  0.17493042
  0.03060701  0.11891758  0.9585751  -0.12308732  0.04975084 -0.02897012
 -0.5454658   1.297492    0.39986378 -0.43661296 -0.05723695 -0.05749351
 -0.521177    0.20441581 -0.00866945  0.03947058 -0.61206686  0.5605244
  0.01447424  0.15474005  0.08034794  0.20172036  0.503765    0.08727401
 -0.02167267 -0.03835651  0.05328599  0.11165912 -0.06661525 -0.2557075
 -0.28375715  0.09860321  0.1417532  -0.03121598  0.5626881  -0.11076871
 -0.16993071  0.20195669  0.18146151  1.3569742   0.295127   -1.8762448
 -0.7488549  -0.05254373  0.06491406 -0.20888609 -0.15121895  0.9934516
  0.2168169   0.83251375]",-2.8154898288215495,,
254.0,COc1ccc(C2c3c(noc3C)CC(C)(O)C2C(C)=O)cc1,"[ 1.57140315e+00  6.87333226e-01 -9.40750599e-01  2.44869709e-01
 -8.83785412e-02  2.77834535e-02  5.30661583e-01 -2.39074230e-03
  1.05676031e+00  6.97329044e-01  5.54198384e-01  1.70434463e+00
 -1.30393848e-01 -9.87152338e-01  3.32056165e-01  3.07463765e-01
 -1.46111393e+00  1.05618131e+00  1.14427283e-01 -1.51755214e+00
  1.23640704e+00 -8.44840229e-01  8.49960089e-01 -7.24368334e-01
 -1.03096533e+00 -2.13775253e+00  1.68223166e+00 -1.05513668e+00
  1.01494491e+00 -8.84004653e-01 -2.89996982e-01  5.63800931e-01
  1.39240837e+00  1.08650923e-02  2.04828888e-01  3.66768479e-01
  4.49319482e-02  2.31126595e+00  1.28775752e+00  7.28367865e-01
  1.42247629e+00 -9.61255491e-01 -2.65278769e+00 -5.14345944e-01
 -1.58014965e+00 -1.07485354e-01 -1.48571074e+00  5.04417002e-01
 -6.23913348e-01 -2.55826879e+00 -2.24859333e+00  2.47816846e-01
  1.03814334e-01 -2.02200383e-01  1.28644258e-01 -2.05183640e-01
  6.15933359e-01  9.14710581e-01 -3.05686235e-01 -2.05529556e-01
  8.99102628e-01 -2.44925523e+00  4.14306819e-02 -2.62628973e-01
  2.05128050e+00  1.00673273e-01 -2.06665397e-02  1.72397926e-01
  5.16911328e-01 -7.67947733e-02  4.28417549e-02 -1.71892256e-01
  2.94013202e-01 -3.37341696e-01  1.48425937e-01  2.30507299e-01
  2.83444583e-01  1.15909569e-01 -5.27305484e-01  4.77389574e-01
  1.50733638e+00  2.18070522e-01 -6.73391372e-02 -6.11228198e-02
  1.51917565e+00  3.43053341e-02 -1.08054566e+00  1.72419712e-01
  2.37775654e-01  9.05541301e-01  1.22269362e-01  1.31949693e-01
  2.72772253e-01  9.04703960e-02 -5.07350862e-01 -1.61382869e-01
  1.90269232e-01  7.84633607e-02 -1.99620470e-01  1.04974568e-01
 -1.07743114e-01 -1.16298124e-02  6.88034520e-02 -7.53840059e-02
  4.94630225e-02  7.08063424e-01 -4.35007423e-01  1.64302021e-01
 -6.02235794e-01  4.88434136e-02  4.39130664e-01  1.35100201e-01
 -1.04333448e+00  6.45850301e-01 -2.01975375e-01  7.28624105e-01
 -4.23074901e-01  1.21329081e+00 -8.38842392e-02  1.34375238e+00
 -8.12449872e-01 -3.40391695e-03 -4.31411415e-02  7.98855275e-02
 -8.62625241e-02 -7.12110460e-01  6.14383101e-01 -2.91621059e-01]",-2.4923424877106983,,
8.0,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,"[-1.0872097   0.3313656   0.68402094 -0.6417774   0.38820118  0.14998488
 -0.54952383  1.8062047  -1.7039909  -0.3831277  -2.5483391  -1.8045173
  1.6163954   1.10794    -0.78690183  0.14107133  1.1836138  -1.6147776
  0.19382742  0.81272435 -0.04347718 -0.5309025  -0.30557966 -0.46481568
  0.829275   -0.5109023   1.6355579   0.14440176 -0.2691536  -0.32270274
  1.4868102   0.16972347 -2.6224866  -0.8202083  -0.6981882   0.5645751
 -1.2363429   1.5636904   0.87826824  2.5133898  -1.522037   -0.34621894
  1.1953245  -2.1056428  -2.1612437   0.18354064 -1.2253276  -0.09375775
 -2.4670036  -0.06965953  2.2015944   2.4301348  -0.8316098   0.88114107
  1.3638335   0.86405754 -0.21620655 -2.4391017  -0.6950666  -0.70722854
  0.04040915  0.01169591  0.939351    1.4682765   0.5645962  -0.04390299
  0.17558944 -0.3481328  -0.98894143  0.23680495  0.08277273 -0.08921284
 -0.48999417  0.23624273 -0.6376981  -0.10380557 -1.5297261  -0.11808884
 -0.491959    0.23084801  1.0705884  -0.19179308  0.07910281  0.23525572
 -1.7577829   0.13957447 -0.07949796  0.16025719 -0.21191564  0.07222872
 -0.1585357   0.23660332  0.01332465 -0.13491172 -0.3125498  -0.03443974
  0.48086926  0.14225897  0.44094506 -0.16181368  0.34636855 -0.06596255
  0.00945299  0.02776629 -0.02771694 -0.38067865  0.1004459   0.31211936
  0.10313808  0.03746035  0.18802504 -0.17594625 -1.533175   -0.84479916
 -0.13144755  0.3356673  -0.00877061 -0.45067626 -0.56625843 -0.34618527
 -0.12249249  0.02844024 -0.02326153 -0.2948243  -0.02696633  0.709911
  0.279828    0.3038877 ]",-2.8919478379001937,,
247.0,Cc1c(C(=O)N2CCCC2)nnn1-c1nonc1N,"[ 1.7116575  -1.4243727  -2.0787492  -0.3522161  -0.08132909 -1.0191733
 -0.31161064  0.79582405 -1.6051842  -1.2926383   1.6106243  -1.050862
 -1.0212412  -2.390042    1.8301586  -0.6758924   0.6423321  -1.5059793
 -0.11869523 -1.5605692  -1.3368611  -1.3945779   0.3287208   0.10635972
 -0.22233424  0.49067444  1.2082946   0.35100457 -1.198057   -0.55776894
  0.8696669   1.7090727   0.7154119  -0.3458404   1.8719288  -0.25852343
  0.21399122  0.6645602   0.7269737  -0.6198331  -0.38702774 -1.5534194
 -2.2592585  -0.22913648  1.0331264  -1.8644419   0.10414171 -0.8928987
 -1.4788716   0.43802124  2.0681963   1.0492213   0.09509009  0.6526773
 -1.3497405  -0.3285635  -0.48926252 -0.17941976  0.22521263  0.42431265
  0.9523012  -0.27571586 -1.0528122   0.28086895 -0.46222916 -0.20735854
 -0.22527158 -1.0237944  -0.0085032   1.8831136   0.28497383 -0.1627542
 -1.0068009  -0.12214922 -0.06441003  0.62533027  0.6048047  -0.31737277
 -0.3260681   0.1696245   1.1433238  -0.05628897 -0.2003887  -0.14642431
 -0.3420119   0.4423002  -0.23217985  0.04664163 -0.24154584 -0.55820125
 -0.2154592  -0.1364786   0.3852258   0.07345375  0.23602864  0.50324965
  0.34755617 -0.7866824  -0.16456659 -0.07570507  0.3986311   0.03276385
 -0.14128298  0.22842434 -0.08303865 -0.6927773   0.7074826   0.2077278
  0.0165053   0.02633465 -0.43748194 -0.1888121   0.1715847   0.5138589
 -0.07556795  0.29360193 -0.04779086  0.33249584  0.2785216  -0.23151758
 -0.9142542  -0.25521994  0.11434061  0.29386622  0.18294379  0.15851161
  0.9850694   0.3116614 ]",-3.3918315394600222,,
380.0,CCC(=O)NCc1ccc2c3c(cccc13)C(=O)N2,"[ 0.02438016 -0.79232514 -1.9807642   0.05333975 -0.5200621   0.4264418
  0.23357813  0.1910156   1.0018728  -0.00495067 -0.4006092   1.6189392
  0.17663214  0.65784806 -0.6516231   1.1621363   0.10173076 -0.59924185
 -0.5342226  -0.16105738 -1.2442489  -0.53118956 -0.02955803 -0.03961766
  0.3742386   0.9029999   0.9729233   0.81162685 -1.3242023   0.36824292
  1.0094539   2.5665467  -0.23689461  0.01592544  1.602915    1.6467793
  0.7570808  -0.7009523  -1.7782935   0.3020016  -0.07070318 -0.35679242
  0.935123    2.7195435  -0.6464986  -2.432264   -0.18267746  1.1100283
  0.38358968  0.4675274   0.9159198  -0.44016248  0.56069803 -0.7499934
  0.17238885 -0.24129558 -0.61835694  1.0219874   0.09232146 -0.7922865
 -1.2273922  -1.5174284   0.4522869  -1.2373142   1.9523693  -0.01891192
  0.03954243  0.9077544   0.20408933  0.17232898  0.01464391 -0.04318243
  0.2590352  -0.35279167 -0.22567555  0.3300113   0.8079504  -0.09558655
 -0.24186128 -0.39985883  1.581425    0.25694358 -0.134352   -0.06289664
 -0.2103015   0.28498718  1.0410246   0.04843935 -0.20798996  0.948288
 -1.4167888   0.96905494  0.22000211  0.07267892 -0.3002426  -0.64406705
  0.06554375  0.6291197   0.6849694   0.40576386 -0.64977926  0.14230675
  0.07159032  0.19980636  0.20010465  0.4763031  -1.3545159   0.4591891
 -0.2367402   0.01516803 -0.48318     0.2818538  -0.08778077  0.6205355
  0.04168212  1.6065563  -0.01473218  0.9921363   0.61298716  0.39056948
 -0.6591822  -0.20255625 -0.08334823 -0.6475779  -0.13906005  0.17345607
  0.66557217 -0.13804914]",-15.20276113150288,,
23.0,CCN1c2ncccc2NC(=O)c2cc(Br)cnc21,"[-0.32134047  2.33164    -2.4110498   2.666171   -0.03299278  0.57630646
  0.7182895  -0.11914086  1.7043768  -1.5584627  -0.684744    0.60087883
 -1.6087375  -0.4600712  -0.57988584  1.1730845  -0.5906301  -1.2031159
 -0.7308136  -0.2623143  -1.8149312   2.4849975   0.15916914 -2.6874363
 -0.13959762  0.02307975 -0.5895969   0.61612475 -1.2054353   1.2587118
 -0.71665114 -0.01694337 -0.8046845  -1.1882975  -1.2440754   1.7439969
 -1.2281233   0.62179714  0.02581372 -1.0713861   1.286982   -1.4318883
 -0.27341467 -0.515205   -1.0660362  -1.0692362  -1.3098876   0.52447677
 -0.61956406  0.2788118   0.8952805  -0.30352324  1.1002618  -0.35156825
 -0.8551961   0.09085022 -2.2097583  -0.9950721   0.24247777 -0.00670302
  0.19476038  0.1246762   2.1685078  -1.2415926  -0.5420225   0.38506168
  0.0884763  -0.9783546   0.03382808 -0.00523932 -0.11549518  0.20544861
 -0.11456108  0.20778972 -0.40420592 -0.02920094  0.29310805  0.14110053
  0.32530224  0.08919099  2.2152605   0.20757785  0.02297208 -0.44502428
  0.69661653 -0.60451484  0.20990726 -0.18479878  0.40650448 -0.07135237
 -1.5921807  -0.2587889   0.19258302  0.17543215  0.16122508  0.11135164
  0.21126086 -0.7741501   0.3063994  -0.02176038  0.10871425  0.33131582
  0.12018636 -0.4068036  -0.09748811 -1.2814385   0.23213816  2.0777044
 -0.35167015  0.20720014  0.00276035 -0.05049577  1.0555042   0.13842335
 -0.05590183 -0.03770149  0.4143017  -0.9621486   0.82629204  0.23301546
  1.8589636  -0.06050743  0.01187928  0.1532305   0.1412715  -0.14661694
  0.23704037 -0.16257995]",-3.2543115574442414,,
66.0,NS(=O)(=O)c1ccc(CNC(=O)N2CCOCC2)cc1,"[ 0.8154109  -0.3091857   2.7189636  -1.0246754   0.08831352 -0.6056961
  0.18978707  1.1022447   0.14851235 -0.6185299  -0.6066765   0.05286337
  1.5705729  -0.9908842   0.12471509  0.6529515  -1.3980585   0.29077113
 -0.06897363 -0.26287785 -2.0158155   0.01422738 -1.0734361  -0.24434647
  0.07661393  0.01901263  1.3566133  -0.48596278  0.55177677 -2.0241036
  1.7923772   1.0006251  -1.9383614   0.44650236  0.4422049  -0.57748044
  0.17867625 -0.72340214  0.1389558   1.7728148   1.3895386  -0.12996978
 -0.35974145 -1.161091    1.1907421   1.2546837  -0.2751081   0.96625197
 -0.19448721  0.4016207   0.12677805  1.3609174  -0.35576504  0.8573245
 -0.45857129  0.29349265 -0.7816097  -1.2044516   0.5204646  -0.52603143
 -1.5352867   1.3598678   0.57848686  0.2344491  -0.05200143 -0.04122353
  0.04590451 -0.06877811 -0.3038779   0.09614388 -0.05091786  0.03328881
  0.13917011  0.06525737 -0.5320703   0.05229007 -0.02049804  0.07785726
 -0.34084696  0.10856122  1.2437441   0.00768882 -0.02656621 -0.01203789
  0.04881016  0.08524311 -0.5577698   0.0167263  -0.08637151  0.38163054
  0.17936888 -0.18358561 -0.03023205  0.07176232 -0.20201626  0.08520737
  0.07815803 -0.15765014 -0.12552483 -0.1116402  -0.00859253 -0.00772917
  0.00721474  0.01564761 -0.00382316  1.107615    0.02607157  0.02011719
  0.0611515   0.08998492  0.04435539 -0.05754334 -0.13106763  0.18514931
 -0.13577028  0.1545873  -0.2194786   0.01680882  0.41210842 -0.12568599
 -0.78262514 -0.02256468  0.0299058   0.14976385  0.00700806 -0.06016466
 -1.1007562  -0.08583894]",-2.1036932119834133,,
465.0,CC(C)NS(=O)(=O)c1ccc(NC(=O)C2CC3C=CC2C3)cc1,"[-7.29132891e-02 -4.03956398e-02 -4.83414263e-01 -1.01533747e+00
 -1.52877383e-02 -9.05930996e-01 -2.17027560e-01  1.33529782e+00
 -1.36979699e+00  4.68825042e-01 -5.59937954e-03  2.03668505e-01
 -1.54559016e-02 -2.98945069e-01  9.46841002e-01  5.35285473e-03
  9.05849218e-01 -3.12972575e-01  5.04268587e-01 -1.07776308e+00
 -1.83285928e+00  7.47153938e-01 -8.66053104e-01  7.69090533e-01
 -6.33034110e-02 -1.60554183e+00  4.52596009e-01  8.62748504e-01
  4.58597541e-02  2.98262030e-01 -5.45371056e-01  1.21170294e+00
  2.35327661e-01  9.88911241e-02  8.81641984e-01  1.67467570e+00
 -9.69342589e-02 -2.16200411e-01 -1.23402715e+00  2.17434883e-01
 -3.46077412e-01  1.21827757e+00 -3.51144910e-01  1.08575583e+00
  7.47175515e-01  9.58264828e-01  4.29411680e-01  1.06136775e+00
  7.04269528e-01  6.55030012e-01  9.66667891e-01 -4.42625225e-01
  1.45174813e+00 -2.22350508e-01 -4.16318059e-01 -1.67651594e-01
 -2.13063776e-01 -2.65526056e-01  1.31570363e+00 -2.98711061e-01
  7.20125437e-02 -1.28095433e-01 -1.97233647e-01  1.49405479e+00
 -1.08304396e-01 -1.01612203e-01  1.74145326e-02  4.58908707e-01
  2.89902091e-04 -8.61454368e-01  1.13261305e-01  5.01130521e-02
 -5.16798973e-01  1.06477231e-01  4.06460464e-01  2.74801284e-01
  3.61061066e-01 -1.36210084e-01 -5.14011025e-01 -7.06564933e-02
  1.34759927e+00  1.23639256e-01 -2.19440416e-01 -9.74492431e-02
  1.67415991e-01 -3.28741670e-01  3.48831922e-01 -1.92603648e-01
 -2.33314246e-01  9.52901542e-02  4.86239702e-01  6.64263293e-02
  2.34637141e-01 -4.11467552e-02 -1.96180344e-02  3.39513987e-01
  3.11609209e-02 -2.31987745e-01 -2.52630234e-01 -1.04385838e-01
  3.04503024e-01 -4.24611494e-02 -1.14794932e-01  1.64685562e-01
 -2.77069770e-02  1.20800138e+00 -5.75377524e-01  4.96213853e-01
  6.94196820e-02  7.46037066e-02 -4.83930379e-01 -6.40520155e-02
 -1.07655799e+00  4.29889619e-01 -2.06301317e-01  2.18792319e-01
 -3.75740767e-01 -4.25292134e-01  3.35641831e-01  2.28074551e-01
 -5.23450255e-01  2.00753450e-01 -1.57538682e-01  2.07067207e-01
  9.56491977e-02 -7.56731808e-01  1.76576644e-01 -3.27725783e-02]",-3.2364332954513406,,
27.0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,"[ 1.3506389  -0.65203923  1.5088701   1.321802   -0.0536823  -1.6274194
 -0.3830095   0.7294357   0.10885265  1.1801164  -0.83760405  0.46077836
  1.3060529  -0.7315191  -0.30881417  0.22775823 -1.5668156  -0.6825155
  0.08213454 -0.82400715 -0.5394908   0.88333607 -0.9578212  -0.76309144
 -0.27192277  1.0717961   0.88295746 -0.05003753  0.7115646  -0.81105065
 -0.3817823   1.5314708  -2.3854554  -0.08808789 -0.39638704  1.4504867
  1.117676    1.2768278   0.29034653  2.7488527  -0.32114762 -0.31949493
 -2.1498988  -0.98597956  1.3687638   1.730655   -1.2907753   1.0876194
  0.7006415  -1.2438977  -0.5987896   1.5810282   0.39467847 -0.33892766
 -1.6220715  -0.01374982  0.1978283   0.98156446 -0.14052445 -0.5450331
  0.29213595 -0.8088438   1.3571513   0.067738    0.6095992   0.26305324
 -0.16628364  0.03260071  1.6240594  -0.00865549 -0.11691719 -0.24125525
  0.6773411   0.19380109 -0.5230873  -0.26727387 -0.44136497  0.09844325
  0.10038377 -0.4125247   0.50615776  0.2656895   0.13038564  0.02663073
  1.1497922   0.5248977  -0.19877502 -0.15462923  0.05947334 -0.14260343
 -0.64780366  0.57732505 -0.2535908  -0.16617951 -0.83689106 -0.0854596
  0.2940132   0.67151177  1.3144584   0.15905231  0.8342314   0.0390105
  0.14069368 -0.158014   -0.00427739 -0.85038275  1.0805302  -0.75762177
 -0.8126227  -0.17501357 -0.5283104   0.22026563  0.24160008 -0.44701308
  0.18308032  0.34808016 -0.03512028 -0.10317272 -1.0479755   0.5874866
 -0.5776961   0.30099458 -0.25696826 -0.79440665 -0.2426106   1.1942344
  1.5375463   0.10451365]",-3.2550117308464213,,
379.0,O=C(NCc1ccc2c3c(cccc13)C(=O)N2)c1ccccc1F,"[ 0.8858763  -0.31121543  1.2603505   1.3716491  -0.46827865 -0.179955
 -0.20525229  0.00522697 -0.57013404 -0.86611825 -0.63615906  0.21204641
  2.2276192   1.1930274   0.4394127   1.9528773  -1.0333761  -0.08070943
  0.80872124  1.4966341  -0.51344556  1.0229256   0.59967583 -0.48783153
  0.03274524  0.9984104   0.40286434  1.3591763  -0.58503634 -0.14774206
  0.8115019   0.35477763 -0.25576186  0.00537063  2.1119351   0.8917768
 -0.4150684   0.36480886 -1.7209318   0.9373919   1.1434791  -1.0025691
  1.4565632   2.7859182  -1.5648211  -0.74357367 -0.75829047  1.5160985
 -0.06479212 -0.7508439   0.6323724  -0.5065515   0.64118785 -0.12819082
 -0.93594646 -0.99642414 -0.67690194  1.5406743   0.12901193 -0.87053674
 -1.5788946  -1.5564513   0.45370007 -0.7481304   2.641484    0.02240116
  0.04976182  0.7970321   0.13419065  0.46811688 -0.02959161  0.00317606
 -0.25868142 -0.33802104 -0.27505857  0.29073888  0.7046633  -0.00863945
 -0.24828431 -0.30971077  1.2951618   0.145044   -0.02346472 -0.10739727
 -0.37244728 -0.26036772  0.8575311   0.04116251 -0.11925209  1.0132523
 -1.4515198   0.9356427   0.34247193  0.07186087  1.4075439  -0.7584252
  0.04425961  0.5033553   0.48251906  0.25601712 -0.797356    0.09860916
  0.04452652  0.10751952  0.1716381   0.37903008 -1.1309195   0.5391004
 -0.2404823   0.01864867 -0.62480855  0.26680696  0.5459983   0.62312734
  0.03021002  1.2999716   0.06061855  0.7825067   0.47464412  0.71873677
 -0.98775613 -0.17390183 -0.14912452 -0.5212048  -0.04667917 -0.2509697
  0.86046827 -0.21622106]",-13.9199258834679,,
